asset_id,user_id,purchase_date,warranty_end,vendor,model,cpu,ram_gb,storage_gb,storage_type,os_version,location,status,retire_date,ticket_count_last_6m,bsod_cnt_30d,battery_cycle,battery_design_cap,battery_full_cap,cpu_temp_max,gpu_temp_max,thermal_throttle_cnt,smart_realloc,smart_pending,disk_errors_30d,uptime_hours_7d,patch_missing_cnt,label_failure_90d,label_retire_180d,age_days,age_months,in_warranty,battery_health,is_nvme,is_mac
ASSET-10374,U9035,2019-04-08,2021-03-28,Apple,MacBook Pro 13,M2,32.0,512.0,HDD,macOS 12,DN,in_use,,1.0,0.0,161.0,4000.0,3121.0,78.0,78.0,0.0,0.0,0.0,0.0,16.5,4.0,0,0,2319.0,77.3,0,0.78025,0,1
ASSET-10375,U4042,2021-06-26,2024-06-10,Lenovo,L14,i7-1185G7,16.0,256.0,NVMe,macOS 13,HCM,in_use,,0.0,0.0,181.0,4000.0,2133.0,74.0,71.0,0.0,0.0,0.0,0.0,44.9,1.0,0,0,1509.0,50.3,0,0.53325,1,1
ASSET-10376,U7704,2019-02-11,2021-01-31,Acer,Aspire 5,M1,16.0,512.0,HDD,Ubuntu 22.04,Singapore,in_repair,,1.0,0.0,296.0,4000.0,3663.5,88.0,71.0,1.0,0.0,0.0,0.0,38.2,2.0,0,0,2375.0,79.2,0,0.915875,0,0
ASSET-10377,U9158,2021-04-02,2022-03-28,Dell,Latitude 5420,i5-8250U,16.0,512.0,SSD,Windows 10,HN,in_use,,2.0,0.0,533.0,5000.0,3245.0,80.0,75.0,0.0,0.0,0.0,0.0,39.2,1.0,0,0,1594.0,53.1,0,0.649,0,0
ASSET-10378,U9283,2019-09-18,2020-09-12,Dell,XPS 13,i7-1185G7,16.0,512.0,NVMe,macOS 12,HCM,in_use,,1.0,0.0,305.0,5200.0,3686.0,79.0,75.0,1.0,0.0,0.0,0.0,24.2,3.0,0,0,2156.0,71.9,0,0.7088461538461538,1,1
ASSET-10379,U1576,2019-10-30,2020-10-24,MSI,GF65,M2,32.0,1024.0,HDD,Ubuntu 22.04,Tokyo,in_use,,0.0,0.0,299.0,5800.0,3509.0,77.0,62.0,0.0,0.0,0.0,0.0,47.2,4.0,0,0,2114.0,70.5,0,0.605,0,0
ASSET-10380,U9871,2021-07-18,2023-07-08,Apple,MacBook Air,Ryzen 7 4800U,16.0,512.0,HDD,macOS 12,Hue,in_use,,0.0,0.0,320.0,5200.0,3052.0,71.0,72.0,0.0,0.0,0.0,0.0,35.3,1.0,0,0,1487.0,49.6,0,0.5869230769230769,0,1
ASSET-10382,U6431,2020-01-04,2021-12-24,MSI,Modern 14,i7-1185G7,16.0,256.0,HDD,macOS 13,DN,retired,2021-04-02,1.0,0.0,122.0,5100.0,4130.0,86.0,79.0,0.0,0.0,0.0,1.0,41.0,3.0,0,1,2048.0,68.3,0,0.8098039215686275,0,1
ASSET-10383,U7215,2024-05-07,2025-05-02,Apple,MacBook Air,Ryzen 7 4800U,16.0,1024.0,NVMe,Windows 11,Hue,in_use,,0.0,1.0,290.0,4000.0,1985.0,70.0,72.0,0.0,0.0,0.0,0.0,33.9,0.0,0,0,463.0,15.4,0,0.49625,1,0
ASSET-10384,U6983,2021-11-01,2022-10-27,Apple,MacBook Pro 13,i5-8250U,16.0,512.0,SSD,Windows 10,Tokyo,in_use,,0.0,1.0,277.0,4500.0,3653.5,81.0,54.0,0.0,0.0,0.0,0.0,22.8,2.0,0,0,1381.0,46.0,0,0.8118888888888889,0,0
ASSET-10385,U7671,2022-11-02,2023-10-28,Asus,VivoBook 15,i7-1185G7,16.0,512.0,HDD,Windows 10,Hue,retired,,0.0,0.0,300.0,5000.0,3856.0,74.0,71.0,0.0,0.0,0.0,0.0,1.7,2.0,0,0,1015.0,33.8,0,0.7712,0,0
ASSET-10386,U1920,2020-07-22,2021-07-17,Lenovo,T480,i5-1135G7,8.0,512.0,SSD,Windows 10,Hue,retired,,0.0,0.0,295.0,4500.0,3710.0,83.0,70.0,0.0,0.0,0.0,0.0,41.3,2.0,0,0,1848.0,61.6,0,0.8244444444444444,0,0
ASSET-10387,U4083,2021-02-05,,Acer,Swift 3,i7-1185G7,8.0,512.0,NVMe,macOS 13,DN,in_use,,0.0,1.0,321.0,5800.0,4393.0,89.0,71.0,0.0,0.0,0.0,0.0,30.7,1.5,0,0,1650.0,55.0,0,0.7574137931034483,1,1
ASSET-10388,U6922,2019-09-27,2022-09-11,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,512.0,NVMe,macOS 12,DN,in_use,,0.0,0.0,402.0,5200.0,3789.0,87.0,76.0,0.0,0.0,0.0,0.0,41.3,4.0,0,0,2147.0,71.6,0,0.7286538461538462,1,1
ASSET-10389,U3447,2023-06-25,2025-06-14,MSI,GF65,i5-1135G7,16.0,1024.0,SSD,Windows 11,HCM,in_use,,0.0,0.0,371.0,4000.0,3509.0,81.0,69.0,0.0,0.0,0.0,0.0,45.4,2.0,0,0,780.0,26.0,0,0.87725,0,0
ASSET-10390,U7821,2024-07-02,2025-06-27,Apple,MacBook Pro 13,Ryzen 5 4500U,16.0,1024.0,HDD,macOS 13,HCM,retired,2026-04-09,0.0,0.0,219.0,5000.0,4481.0,78.0,83.0,0.0,0.0,0.0,0.0,57.4,1.0,0,1,407.0,13.6,0,0.8962,0,1
ASSET-10391,U4883,2021-10-17,2023-10-07,HP,ProBook 450,i5-8250U,16.0,1024.0,SSD,macOS 12,HN,in_use,,1.0,0.0,47.0,5800.0,3757.0,85.0,71.0,1.0,0.0,0.0,0.0,67.5,2.0,0,0,1396.0,46.5,0,0.6477586206896552,0,1
ASSET-10392,U4083,2020-05-08,2022-04-28,HP,ProBook 450,i7-1185G7,16.0,1024.0,HDD,Windows 11,Hue,in_use,,0.0,0.0,412.0,5000.0,3764.0,72.0,71.0,2.0,0.0,0.0,0.0,38.7,0.0,0,0,1923.0,64.1,0,0.7528,0,0
ASSET-10393,U3030,2019-08-03,2021-07-23,HP,EliteBook 840,Ryzen 7 4800U,8.0,512.0,NVMe,macOS 12,Singapore,in_use,,0.0,0.0,201.0,4000.0,3612.5,82.0,68.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,2202.0,73.4,0,0.903125,1,1
ASSET-10394,U2139,2024-07-10,,Apple,MacBook Air,M1,32.0,512.0,NVMe,Windows 11,Singapore,in_use,,0.0,0.0,222.0,5000.0,3795.0,84.0,73.0,0.0,0.0,0.0,0.0,35.8,3.0,0,0,399.0,13.3,0,0.759,1,0
ASSET-10395,U7798,2019-10-06,2020-09-30,Apple,MacBook Pro 13,i5-8250U,8.0,512.0,NVMe,macOS 12,HCM,in_use,,0.0,0.0,290.0,5000.0,4190.0,89.0,76.0,1.0,0.0,0.0,0.0,35.8,1.0,0,0,2138.0,71.3,0,0.838,1,1
ASSET-10396,U9385,2023-07-20,2024-07-14,Acer,TravelMate P2,i5-8250U,16.0,512.0,NVMe,Windows 11,HN,in_use,,0.0,0.0,530.0,5800.0,5326.0,74.0,76.0,0.0,0.0,0.0,1.0,47.8,0.0,0,0,755.0,25.2,0,0.9182758620689655,1,0
ASSET-10397,U5675,2021-10-14,2022-10-09,Apple,MacBook Air,i5-8250U,8.0,1024.0,SSD,Windows 10,DN,in_use,,0.0,0.0,300.0,4000.0,3352.0,76.0,72.0,0.0,0.0,0.0,0.0,25.4,3.0,0,0,1399.0,46.6,0,0.838,0,0
ASSET-10398,U1235,2020-04-06,,Apple,MacBook Pro 13,M2,32.0,1024.0,NVMe,Ubuntu 22.04,DN,in_use,,1.0,0.0,290.0,4000.0,3118.0,78.0,72.0,0.0,0.0,0.0,1.0,26.9,3.0,0,0,1955.0,65.2,0,0.7795,1,0
ASSET-10399,U4847,2024-01-09,2025-01-03,MSI,Modern 14,M1,16.0,1024.0,HDD,Windows 11,Tokyo,retired,2026-06-03,0.0,0.0,264.0,4000.0,3509.0,61.0,58.0,0.0,0.0,0.0,0.0,12.5,2.0,0,1,582.0,19.4,0,0.87725,0,0
ASSET-10400,U3255,,2024-09-14,Lenovo,X1 Carbon,M2,32.0,512.0,SSD,Windows 10,DN,in_use,,1.0,0.0,266.0,5000.0,4410.0,79.0,93.0,0.0,0.0,0.0,0.0,41.3,2.0,0,0,,,0,0.882,0,0
ASSET-10401,U6486,2024-06-26,2025-06-21,Acer,TravelMate P2,Ryzen 7 4800U,16.0,512.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,385.0,5800.0,4968.0,96.80999999999995,79.0,0.0,0.0,0.0,0.0,23.0,2.0,1,0,413.0,13.8,0,0.856551724137931,1,1
ASSET-10402,U4042,2019-10-20,2020-10-14,Lenovo,T14 Gen2,i7-8650U,16.0,512.0,NVMe,macOS 12,HCM,in_use,,1.0,0.0,539.0,5800.0,4988.0,78.0,69.0,0.0,0.0,0.0,1.0,53.3,1.0,0,0,2124.0,70.8,0,0.86,1,1
ASSET-10403,U8986,2019-12-22,2021-12-11,Apple,MacBook Pro 13,i7-8650U,8.0,256.0,NVMe,Windows 10,Hue,in_use,,0.0,0.0,290.0,5200.0,3653.5,78.0,55.0,0.0,0.0,0.0,0.0,60.9,3.0,1,0,2061.0,68.7,0,0.7025961538461538,1,0
ASSET-10404,U3849,2024-01-25,2026-01-14,Asus,VivoBook 15,i5-8250U,16.0,1024.0,HDD,macOS 12,HCM,in_repair,,0.0,0.0,334.0,4500.0,3793.0,75.0,72.0,0.0,0.0,0.0,0.0,22.5,1.0,0,0,566.0,18.9,1,0.8428888888888889,0,1
ASSET-10405,U7007,2023-10-28,2024-10-22,Apple,MacBook Air,Ryzen 7 4800U,32.0,1024.0,SSD,macOS 12,Hue,in_use,,0.0,0.0,444.0,4000.0,2991.0,63.0,72.0,0.0,0.0,0.0,0.0,1.9,1.0,0,0,655.0,21.8,0,0.74775,0,1
ASSET-10406,U4805,2021-04-09,2022-04-04,Lenovo,T480,M1,16.0,512.0,SSD,macOS 13,HCM,in_use,,1.0,0.0,406.0,4000.0,3710.0,76.0,68.0,0.0,0.0,0.0,0.0,54.9,2.0,0,0,1587.0,52.9,0,0.9275,0,1
ASSET-10407,U5047,2023-08-21,2026-08-05,Lenovo,T14 Gen2,i7-1185G7,16.0,512.0,SSD,macOS 12,HCM,in_use,,0.0,0.0,5000.0,5000.0,3170.0,85.0,86.0,2.0,0.0,0.0,0.0,41.3,2.0,0,0,723.0,24.1,1,0.634,0,1
ASSET-10408,U5544,2023-05-30,2025-05-19,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,1024.0,NVMe,Ubuntu 22.04,DN,in_use,,0.0,0.0,443.0,5200.0,3710.0,77.0,76.0,0.0,0.0,0.0,1.0,52.5,1.0,0,0,806.0,26.9,0,0.7134615384615385,1,0
ASSET-10409,U6710,2022-06-08,2023-06-03,Asus,ZenBook 14,M1,16.0,512.0,NVMe,macOS 12,Tokyo,in_repair,,0.0,0.0,258.0,4500.0,2513.0,71.0,74.0,0.0,0.0,0.0,0.0,42.6,0.0,0,0,1162.0,38.7,0,0.5584444444444444,1,1
ASSET-10410,U9804,2022-10-30,,HP,Envy 13,i7-8650U,16.0,256.0,HDD,macOS 13,Hue,in_use,,1.0,0.0,372.0,4000.0,3612.5,77.0,79.0,0.0,0.0,0.0,0.0,38.7,2.0,0,0,1018.0,33.9,0,0.903125,0,1
ASSET-10411,U3087,,2023-01-12,Lenovo,X1 Carbon,i7-1185G7,8.0,1024.0,NVMe,Windows 10,HCM,in_use,,0.0,0.0,249.0,4000.0,2919.0,82.0,69.0,0.0,0.0,0.0,0.0,28.2,1.0,0,0,,,0,0.72975,1,0
ASSET-10412,U3040,2020-01-27,2021-01-21,HP,Envy 13,i7-1185G7,8.0,512.0,NVMe,Windows 11,HN,in_repair,,0.0,0.0,284.0,5000.0,2913.0,75.0,71.0,0.0,0.0,0.0,1.0,33.3,4.0,0,0,2025.0,67.5,0,0.5826,1,0
ASSET-10413,U8244,2021-04-21,2023-04-11,Asus,VivoBook 15,i7-8650U,32.0,1024.0,NVMe,macOS 12,HN,in_use,,1.0,1.0,320.0,5200.0,3359.0,72.0,66.0,0.0,1.0,0.0,0.0,50.7,2.0,0,0,1575.0,52.5,0,0.6459615384615385,1,1
ASSET-10414,U5409,2023-02-10,2025-01-30,HP,ProBook 450,i5-1135G7,16.0,1024.0,NVMe,macOS 13,Singapore,in_use,,0.0,0.0,284.0,5800.0,3612.5,77.0,64.0,0.0,0.0,0.0,0.0,22.6,2.0,1,0,915.0,30.5,0,0.6228448275862069,1,1
ASSET-10415,U3882,2022-03-26,2025-03-10,MSI,GF65,M1,8.0,256.0,SSD,Windows 11,Singapore,in_use,,0.0,0.0,299.0,4000.0,3509.0,83.0,64.0,0.0,0.0,0.0,0.0,68.1,1.0,0,0,1236.0,41.2,0,0.87725,0,0
ASSET-10416,U5575,2024-03-09,2025-03-04,Asus,VivoBook 15,i7-8650U,32.0,256.0,SSD,macOS 13,HCM,in_use,,0.0,0.0,505.0,4000.0,2400.0,61.0,81.0,0.0,0.0,0.0,0.0,49.2,1.0,0,0,522.0,17.4,0,0.6,0,1
ASSET-10417,U7021,2022-05-07,2023-05-02,Dell,Latitude 5420,M1,16.0,512.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,2.0,333.0,5000.0,3940.0,73.0,64.0,0.0,0.0,0.0,0.0,1.619,1.0,0,0,1194.0,39.8,0,0.788,0,0
ASSET-10418,U5840,2023-03-13,2024-03-07,Dell,Latitude 5420,M1,32.0,512.0,SSD,macOS 13,DN,in_use,,1.0,0.0,286.5,5000.0,3654.0,79.0,75.0,0.0,0.0,0.0,0.0,19.5,2.0,0,0,884.0,29.5,0,0.7308,0,1
ASSET-10419,U9470,2020-05-20,2022-05-10,HP,EliteBook 840,M1,32.0,256.0,NVMe,macOS 13,Tokyo,in_use,,0.0,1.0,309.0,5800.0,3612.5,82.0,71.0,0.0,0.0,0.0,0.0,29.9,2.0,0,0,1911.0,63.7,0,0.6228448275862069,1,1
ASSET-10420,U4450,2019-01-03,2019-12-29,Asus,VivoBook 15,i5-8250U,16.0,1024.0,HDD,Windows 10,HN,in_use,,0.0,0.0,498.0,5200.0,4032.0,81.0,67.0,0.0,0.0,0.0,0.0,48.0,2.0,0,0,2414.0,80.5,0,0.7753846153846153,0,0
ASSET-10421,U4706,2019-04-02,2021-03-22,MSI,Modern 14,Ryzen 7 4800U,32.0,512.0,HDD,macOS 12,HCM,in_use,,1.0,0.0,169.0,5800.0,3509.0,76.0,71.0,1.0,0.0,0.0,0.0,38.7,2.0,0,0,2325.0,77.5,0,0.605,0,1
ASSET-10422,U3523,2023-08-24,,MSI,Prestige 14,i7-8650U,16.0,512.0,HDD,macOS 12,Hue,retired,2025-07-03,1.0,0.0,229.0,5800.0,3509.0,76.0,61.0,0.0,0.0,0.0,0.0,65.1,4.0,1,1,720.0,24.0,0,0.605,0,1
ASSET-10423,U6853,2019-12-25,2020-12-19,MSI,Prestige 14,Ryzen 5 4500U,16.0,256.0,SSD,macOS 13,HCM,in_use,,0.0,0.0,183.0,4000.0,2636.0,76.0,75.0,0.0,0.0,0.0,0.0,59.4,2.0,0,0,2058.0,68.6,0,0.659,0,1
ASSET-10424,U8744,2024-01-28,2026-01-17,HP,ProBook 450,M1,16.0,512.0,HDD,Ubuntu 22.04,HN,retired,2026-09-23,0.0,0.0,79.0,5000.0,3612.5,71.0,72.0,1.0,0.0,0.0,0.0,72.4,3.0,0,1,563.0,18.8,1,0.7225,0,0
ASSET-10425,U7402,2021-02-23,2023-02-13,HP,ProBook 450,i5-8250U,16.0,512.0,SSD,macOS 12,Hue,in_use,,0.0,0.0,362.0,5200.0,2732.0,70.0,71.0,2.0,0.0,0.0,0.0,36.6,2.0,0,0,1632.0,54.4,0,0.5253846153846153,0,1
ASSET-10426,U7846,2019-06-07,2020-06-01,Acer,Swift 3,Ryzen 7 4800U,32.0,512.0,HDD,Windows 10,HCM,in_use,,0.0,0.0,342.0,5200.0,4100.0,71.0,70.0,0.0,0.0,0.0,0.0,78.1,0.0,0,0,2259.0,75.3,0,0.7884615384615384,0,0
ASSET-10427,U7673,2019-09-15,,HP,EliteBook 840,M1,16.0,1024.0,NVMe,Windows 11,DN,in_repair,,0.0,0.0,84.0,5000.0,3036.0,76.0,70.0,0.0,0.0,0.0,0.0,50.8,2.0,0,0,2159.0,72.0,0,0.6072,1,0
ASSET-10428,U6016,2019-07-29,2021-07-18,MSI,GF65,Ryzen 5 4500U,8.0,256.0,HDD,macOS 13,Tokyo,retired,2022-04-01,0.0,0.0,299.0,5100.0,4598.0,65.0,65.0,0.0,0.0,0.0,0.0,38.7,2.0,0,1,2207.0,73.6,0,0.9015686274509804,0,1
ASSET-10429,U1054,2021-09-08,2022-09-03,Dell,Latitude 5420,Ryzen 5 4500U,8.0,256.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,272.0,5000.0,3654.0,72.0,75.0,0.0,0.0,0.0,0.0,33.9,2.0,0,0,1435.0,47.8,0,0.7308,0,0
ASSET-10430,U8842,2022-12-10,2023-12-05,Asus,ZenBook 14,M1,16.0,256.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,339.0,4500.0,3358.0,76.0,67.0,0.0,0.0,0.0,0.0,36.900000000000006,3.0,0,0,977.0,32.6,0,0.7462222222222222,1,1
ASSET-10431,U2396,2020-07-03,2021-06-28,MSI,Prestige 14,i7-8650U,32.0,256.0,HDD,macOS 12,Singapore,in_use,,0.0,0.0,353.0,5800.0,3509.0,76.0,65.0,0.0,0.0,0.0,0.0,40.8,3.0,0,0,1867.0,62.2,0,0.605,0,1
ASSET-10432,U7666,2019-04-04,2020-03-29,HP,ZBook 15,i5-1135G7,32.0,1024.0,NVMe,Windows 10,DN,retired,2020-05-03,0.0,0.0,284.0,5000.0,3865.0,75.0,67.0,2.0,0.0,0.0,0.0,48.9,3.0,0,1,2323.0,77.4,0,0.773,1,0
ASSET-10433,U2523,2022-09-27,2024-09-16,HP,Envy 13,i5-1135G7,8.0,256.0,NVMe,Windows 10,HCM,in_use,,0.0,0.0,302.0,5000.0,3612.5,76.0,72.0,2.0,0.0,0.0,0.0,22.3,2.0,0,0,1051.0,35.0,0,0.7225,1,0
ASSET-10434,U4072,2024-07-10,2027-06-25,Asus,VivoBook 15,M1,8.0,1024.0,NVMe,macOS 12,HN,in_use,,2.0,0.0,300.0,5800.0,3219.0,95.0,61.0,0.0,0.0,0.0,0.0,36.900000000000006,2.0,1,0,399.0,13.3,1,0.555,1,1
ASSET-10435,U7467,2020-06-28,2021-06-23,Lenovo,T480,i7-8650U,32.0,256.0,NVMe,Windows 11,Tokyo,in_use,,2.0,0.0,279.0,4000.0,2485.0,65.0,74.0,2.0,0.0,0.0,0.0,14.9,2.0,0,0,1872.0,62.4,0,0.62125,1,0
ASSET-10436,U8099,2024-03-13,2025-03-08,HP,EliteBook 840,i5-8250U,16.0,512.0,NVMe,Ubuntu 22.04,HN,in_use,,0.0,0.0,185.0,5200.0,4583.0,72.0,77.0,0.0,0.0,0.0,1.0,38.7,4.0,0,0,518.0,17.3,0,0.8813461538461539,1,0
ASSET-10437,U3370,2020-03-25,2022-03-15,Asus,ROG Zephyrus G14,Ryzen 5 4500U,32.0,256.0,HDD,macOS 13,DN,in_use,,0.0,1.0,240.0,5200.0,2763.0,75.0,60.0,0.0,0.0,0.0,0.0,36.900000000000006,3.0,1,0,1967.0,65.6,0,0.5313461538461538,0,1
ASSET-10438,U7960,2021-10-25,2024-10-09,Acer,Aspire 5,i7-1185G7,32.0,512.0,NVMe,macOS 13,Singapore,in_repair,,0.0,0.0,237.0,5800.0,3370.0,79.0,78.0,0.0,0.0,0.0,0.0,80.0,0.0,0,0,1388.0,46.3,0,0.5810344827586207,1,1
ASSET-10439,U4514,2021-06-13,2023-06-03,Dell,Latitude 7420,Ryzen 5 4500U,16.0,1024.0,HDD,Windows 10,DN,in_use,,0.0,0.0,470.0,5800.0,5199.0,89.0,75.0,0.0,0.0,0.0,0.0,39.400000000000006,2.0,0,0,1522.0,50.7,0,0.8963793103448275,0,0
ASSET-10440,U4757,2022-02-11,2023-02-06,Asus,ROG Zephyrus G14,Ryzen 7 4800U,16.0,512.0,NVMe,Windows 11,HCM,in_use,,0.0,0.0,300.0,4000.0,3793.0,78.0,71.0,1.0,0.0,0.0,0.0,1.619,0.0,0,0,1279.0,42.6,0,0.94825,1,0
ASSET-10441,U8761,2023-03-29,2024-03-23,Lenovo,T14 Gen2,i5-8250U,32.0,512.0,NVMe,macOS 12,HCM,in_use,,1.0,0.0,106.0,4000.0,3710.0,86.0,72.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0,868.0,28.9,0,0.9275,1,1
ASSET-10442,U5574,2022-07-17,2024-07-06,Asus,VivoBook 15,i5-8250U,16.0,512.0,HDD,macOS 12,Singapore,in_use,,1.0,0.0,88.0,5200.0,3793.0,72.0,73.0,0.0,0.0,0.0,0.0,50.2,0.0,0,0,1123.0,37.4,0,0.729423076923077,0,1
ASSET-10443,U9831,,,Lenovo,T14 Gen2,i7-8650U,16.0,512.0,HDD,macOS 13,HN,in_use,,0.0,0.0,279.0,4500.0,3048.0,84.0,69.0,0.0,0.0,0.0,0.0,1.619,2.0,0,0,,,0,0.6773333333333333,0,1
ASSET-10444,U2370,2022-08-13,2023-08-08,Lenovo,T480,i7-8650U,8.0,512.0,SSD,macOS 12,HCM,in_use,,1.0,0.0,279.0,5200.0,4424.0,78.5,72.0,0.0,0.0,0.0,0.0,52.3,0.0,0,0,1096.0,36.5,0,0.8507692307692307,0,1
ASSET-10445,U3879,2022-03-29,2025-03-13,Lenovo,T14 Gen2,i5-8250U,16.0,512.0,HDD,Windows 10,Singapore,in_use,,0.0,0.0,279.0,5200.0,4487.0,73.0,64.0,0.0,0.0,0.0,0.0,27.8,3.0,0,0,1233.0,41.1,0,0.8628846153846154,0,0
ASSET-10446,U1686,2019-06-11,2022-05-26,Apple,MacBook Pro 14,M1,8.0,256.0,HDD,macOS 13,Singapore,in_use,,2.0,0.0,141.0,5000.0,3653.5,68.0,80.0,0.0,0.0,0.0,0.0,32.7,3.0,0,0,2255.0,75.2,0,0.7307,0,1
ASSET-10447,U5079,2024-10-13,2025-10-08,Apple,MacBook Air,i7-1185G7,32.0,1024.0,SSD,macOS 12,DN,in_use,,0.0,0.0,49.0,4500.0,3258.0,83.0,72.0,1.0,0.0,0.0,0.0,11.0,1.0,0,0,304.0,10.1,1,0.724,0,1
ASSET-10448,U3566,2022-12-23,2024-12-12,HP,Envy 13,i5-8250U,8.0,512.0,SSD,Ubuntu 22.04,DN,in_use,,1.0,2.0,602.0,5800.0,4550.0,74.0,75.0,0.0,0.0,0.0,0.0,30.4,2.0,0,0,964.0,32.1,0,0.7844827586206896,0,0
ASSET-10449,U2008,2022-10-24,2023-10-19,MSI,GF65,i5-8250U,16.0,256.0,SSD,Windows 11,HN,in_use,,0.0,0.0,299.0,5100.0,3509.0,86.0,86.0,0.0,0.0,0.0,0.0,38.7,1.0,0,0,1024.0,34.1,0,0.6880392156862745,0,0
ASSET-10450,U1642,2023-07-24,2024-07-18,HP,ProBook 450,i7-8650U,32.0,512.0,HDD,Ubuntu 22.04,Hue,in_use,,0.0,0.0,217.0,4000.0,3612.5,71.0,75.0,0.0,0.0,0.0,0.0,48.2,2.0,0,0,751.0,25.0,0,0.903125,0,0
ASSET-10451,U7807,2019-01-13,2021-12-28,HP,EliteBook 840,M1,16.0,512.0,HDD,Windows 11,HCM,in_use,,0.0,1.0,258.0,4000.0,2887.0,77.0,71.0,0.0,0.0,0.0,0.0,38.7,3.0,0,0,2404.0,80.1,0,0.72175,0,0
ASSET-10452,U2257,2020-01-13,2022-01-02,HP,Envy 13,i5-1135G7,32.0,1024.0,HDD,Windows 10,DN,retired,2021-09-05,0.0,0.0,455.0,5000.0,3055.0,73.0,49.0,0.0,0.0,0.0,0.0,79.9,1.0,0,1,2039.0,68.0,0,0.611,0,0
ASSET-10453,U4487,2020-02-14,2021-02-08,Lenovo,X1 Carbon,Ryzen 5 4500U,16.0,512.0,SSD,macOS 12,Singapore,in_use,,0.0,1.0,279.0,5800.0,3644.0,80.0,65.0,0.0,0.0,0.0,0.0,57.3,3.0,0,0,2007.0,66.9,0,0.6282758620689655,0,1
ASSET-10454,U7675,2019-07-08,2020-07-02,Asus,ZenBook 14,Ryzen 7 4800U,32.0,512.0,SSD,Windows 10,HCM,in_use,,2.0,1.0,30.57,5000.0,3452.0,90.0,77.0,0.0,0.0,0.0,0.0,6.4,1.0,0,0,2228.0,74.3,0,0.6904,0,0
ASSET-10455,U8474,2020-01-03,2022-12-18,Acer,Aspire 5,Ryzen 7 4800U,32.0,512.0,NVMe,macOS 13,HN,in_use,,1.0,0.0,255.0,4500.0,3338.0,79.0,72.0,0.0,0.0,0.0,0.0,37.45,2.0,0,0,2049.0,68.3,0,0.7417777777777778,1,1
ASSET-10456,U7520,2020-04-27,2022-04-17,Apple,MacBook Pro 13,i5-8250U,32.0,512.0,SSD,Windows 11,DN,in_use,,0.0,0.0,476.0,5800.0,6090.0,88.0,48.19,0.0,0.0,0.0,0.0,37.0,1.0,0,0,1934.0,64.5,0,1.05,0,0
ASSET-10457,U9998,2020-08-26,2022-08-16,HP,EliteBook 840,Ryzen 7 4800U,16.0,1024.0,SSD,macOS 12,Tokyo,in_use,,0.0,1.0,284.0,5000.0,3326.0,66.0,83.0,0.0,0.0,0.0,0.0,30.0,1.0,0,0,1813.0,60.4,0,0.6652,0,1
ASSET-10458,U9339,2022-01-18,2025-01-02,Dell,XPS 13,i5-8250U,8.0,512.0,SSD,Windows 10,HCM,in_repair,,0.0,0.0,240.0,5000.0,3701.0,77.0,77.0,0.0,0.0,0.0,0.0,33.1,4.0,0,0,1303.0,43.4,0,0.7402,0,0
ASSET-10459,U8424,2023-07-29,2024-07-23,HP,EliteBook 840,i7-1185G7,32.0,512.0,NVMe,macOS 12,Tokyo,in_repair,,1.0,0.0,284.0,5000.0,3953.0,81.0,71.0,1.0,0.0,0.0,0.0,31.5,2.0,0,0,746.0,24.9,0,0.7906,1,1
ASSET-10460,U2094,2021-12-15,2022-12-10,Lenovo,T14 Gen2,Ryzen 5 4500U,8.0,256.0,SSD,Windows 11,Hue,in_use,,0.0,0.0,56.0,4500.0,3125.0,82.0,62.0,0.0,0.0,0.0,0.0,41.3,1.0,0,0,1337.0,44.6,0,0.6944444444444444,0,0
ASSET-10461,U8663,2024-07-23,2027-07-08,HP,ProBook 450,Ryzen74800U,16.0,256.0,SSD,Windows 11,Hue,in_use,,1.0,0.0,284.0,5000.0,3613.0,76.0,66.0,0.0,0.0,0.0,0.0,34.4,1.0,0,0,386.0,12.9,1,0.7226,0,0
ASSET-10462,U9411,2020-11-28,2021-11-23,Acer,Aspire 5,i5-1135G7,32.0,256.0,HDD,macOS 13,Singapore,in_use,,0.0,0.0,34.0,4500.0,3622.0,74.0,73.0,0.0,0.0,0.0,1.0,37.45,1.0,0,0,1719.0,57.3,0,0.8048888888888889,0,1
ASSET-10463,U9074,2023-10-22,2025-10-11,Acer,Swift 3,i7-8650U,16.0,512.0,NVMe,Windows 10,Hue,in_use,,0.0,0.0,296.0,5200.0,3663.5,72.0,54.0,0.0,0.0,0.0,0.0,45.2,3.0,0,0,661.0,22.0,1,0.7045192307692307,1,0
ASSET-10464,U9566,2020-12-14,2021-12-09,Dell,Latitude 5420,M1,16.0,1024.0,SSD,macOS 13,Singapore,retired,2023-05-14,0.0,0.0,241.0,5000.0,4509.0,73.0,66.0,1.0,0.0,0.0,0.0,39.400000000000006,1.0,0,1,1703.0,56.8,0,0.9018,0,1
